aircraft_type,name,engine_manufacturer,engine_model
B763,767-360ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-36D,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-36DER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-36N,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-36NER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-375,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-375ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-37D,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-37EER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-381,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-381ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-381F,General Electric,CF6-80C2B6;CF6-80C2B7F
B763,767-383,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-383ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-38AER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-38E,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-38EER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-38EF,General Electric,CF6-80C2B6;CF6-80C2B7F
B763,767-39H,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3BG,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3BGER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3CB,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3CBER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3D6ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3G5ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3JHF,General Electric,CF6-80C2B6;CF6-80C2B7F
B763,767-3KYER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3P6,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3P6ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3Q8,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3Q8ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3S1,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3S2F,General Electric,CF6-80C2B6;CF6-80C2B7F
B763,767-3S2FER,General Electric,CF6-80C2B6;CF6-80C2B7F
B763,767-3W0,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3X2ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3Y0,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3Y0ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B763,767-3Z9ER,Pratt & Whitney;General Electric;Rolls Royce,JT9D-7R4D;JT9D-7R4E;JT9D-7R4E4;PW4056;PW4060;PW4062;CF680A2;CF680C2-B2;RB211-524-H-T-37
B764,767-424ER,General Electric,CF6-80C2B8F
B764,767-432ER,General Electric,CF6-80C2B8F
B764,767-4FSER,General Electric,CF6-80C2B8F
BE77,77 Skipper,Lycoming,O-235
B772,777-200,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77W,777-200ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-206ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-212,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-212ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-219ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-21B,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-21BER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-21HER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77L,777-21HLR,General Electric,GE90-110B1;GE90-115B
B772,777-222,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-222ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-223,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-223ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-224,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-224ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-228ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77L,777-22KLR,General Electric,GE90-110B1;GE90-115B
B772,777-232,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77L,777-232LR,General Electric,GE90-110B1;GE90-115B
B77L,777-233LR,General Electric,GE90-110B1;GE90-115B
B772,777-236,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77L,777-237LR,General Electric,GE90-110B1;GE90-115B
B772,777-240ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77L,777-240LR,General Electric,GE90-110B1;GE90-115B
B772,777-243,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-243ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-246,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-246ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-24Q,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-258ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77L,777-260LR,General Electric,GE90-110B1;GE90-115B
B772,777-266ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-267,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-268,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-268ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-269ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-26KER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-281,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-281ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-289,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-28EER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77L,777-29MLR,General Electric,GE90-110B1;GE90-115B
B772,777-2ANER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-2B5ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-2D7,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-2D7ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77L,777-2DZLR,General Electric,GE90-110B1;GE90-115B
B77L,777-2FBLR,General Electric,GE90-110B1;GE90-115B
B772,777-2H6,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-2H6ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-2J6,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77L,777-2KQLR,General Electric,GE90-110B1;GE90-115B
B772,777-2M2ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-2Q8,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-2Q8ER,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B772,777-2U8,Pratt & Whitney;General Electric;Rolls Royce,PW4074;PW4074D;PW4077;PW4077D;PW4090;PW4084D;PW4090-3;GE90-76B;GE90-85B;GE90-90B;GE90-94B;RB211-Trent 875-17;RB211-Trent 877-17;RB211-Trent 884-17;RB211-Trent 892-17;RB211-Trent 892B-17;RB211-Trent 895-17
B77W,777-300ER,General Electric,GE90-115B
B77W,777-306ER,General Electric,GE90-115B
B77W,777-309ER,General Electric,GE90-115B
B773,777-312,Rolls Royce;Pratt & Whitney,RB211-Trent 884-17;RB211-Trent 884B-17;RB211-Trent 892-17;PW4090;PW4098
B77W,777-312ER,General Electric,GE90-115B
B77W,777-319ER,General Electric,GE90-115B
B77W,777-31BER,General Electric,GE90-115B
B773,777-31H,Rolls Royce;Pratt & Whitney,RB211-Trent 884-17;RB211-Trent 884B-17;RB211-Trent 892-17;PW4090;PW4098
B77W,777-31HER,General Electric,GE90-115B
B77W,777-323ER,General Electric,GE90-115B
B77W,777-328ER,General Electric,GE90-115B
B77W,777-32WER,General Electric,GE90-115B
B77W,777-333ER,General Electric,GE90-115B
B77W,777-336ER,General Electric,GE90-115B
B77W,777-337ER,General Electric,GE90-115B
B77W,777-340ER,General Electric,GE90-115B
B773,777-346,Rolls Royce;Pratt & Whitney,RB211-Trent 884-17;RB211-Trent 884B-17;RB211-Trent 892-17;PW4090;PW4098
B77W,777-346ER,General Electric,GE90-115B
B77W,777-35EER,General Electric,GE90-115B
B77W,777-35RER,General Electric,GE90-115B
B77W,777-360ER,General Electric,GE90-115B
B773,777-367,Rolls Royce;Pratt & Whitney,RB211-Trent 884-17;RB211-Trent 884B-17;RB211-Trent 892-17;PW4090;PW4098
B77W,777-367ER,General Electric,GE90-115B
B77W,777-368ER,General Electric,GE90-115B
B77W,777-36NER,General Electric,GE90-115B
B773,777-381,Rolls Royce;Pratt & Whitney,RB211-Trent 884-17;RB211-Trent 884B-17;RB211-Trent 892-17;PW4090;PW4098
B77W,777-381ER,General Electric,GE90-115B
B77W,777-39LER,General Electric,GE90-115B
B77W,777-39MER,General Electric,GE90-115B
B77W,777-39PER,General Electric,GE90-115B
B77W,777-3ALER,General Electric,GE90-115B
B773,777-3B5,Rolls Royce;Pratt & Whitney,RB211-Trent 884-17;RB211-Trent 884B-17;RB211-Trent 892-17;PW4090;PW4098
B77W,777-3B5ER,General Electric,GE90-115B
B773,777-3D7,Rolls Royce;Pratt & Whitney,RB211-Trent 884-17;RB211-Trent 884B-17;RB211-Trent 892-17;PW4090;PW4098
B77W,777-3D7ER,General Electric,GE90-115B
B77W,777-3DEER,General Electric,GE90-115B
B77W,777-3DZER,General Electric,GE90-115B
B77W,777-3E9ER,General Electric,GE90-115B
B77W,777-3F2ER,General Electric,GE90-115B
B77W,777-3F6ER,General Electric,GE90-115B
B77W,777-3FGER,General Electric,GE90-115B
B77W,777-3FXER,General Electric,GE90-115B
B77W,777-3M0ER,General Electric,GE90-115B
B77W,777-3M2ER,General Electric,GE90-115B
B77W,777-3Q8ER,General Electric,GE90-115B
B77W,777-3U3ER,General Electric,GE90-115B
B77W,777-3U8ER,General Electric,GE90-115B
B77W,777-3ZGER,General Electric,GE90-115B
B779,777-9,General Electric,GE9X-105B1A
B77L,777-F,General Electric,GE90-110B1;GE90-115B
B77L,777-F16,General Electric,GE90-110B1;GE90-115B
B77L,777-F16LR,General Electric,GE90-110B1;GE90-115B
B77L,777-F1BLR,General Electric,GE90-110B1;GE90-115B
B77L,777-F1H,General Electric,GE90-110B1;GE90-115B
B77L,777-F1HLR,General Electric,GE90-110B1;GE90-115B
B77L,777-F28LR,General Electric,GE90-110B1;GE90-115B
B77L,777-F60LR,General Electric,GE90-110B1;GE90-115B
B77L,777-F6N,General Electric,GE90-110B1;GE90-115B
B77L,777-F6NLR,General Electric,GE90-110B1;GE90-115B
B77L,777-FB5LR,General Electric,GE90-110B1;GE90-115B
B77L,777-FBT,General Electric,GE90-110B1;GE90-115B
