slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
idk-mm-zb-zbaa,IDK,MM 36L,MM,TERMINAL,111700,,,,,,353.111,,,40.06392,116.57571,0,ZB,ZBAA,36L,CN
idl-mm-ey-eysa,IDL,MM 32R,MM,TERMINAL,108700,,,,,,326.162,,,55.87300,23.41994,445,EY,EYSA,32R,LT
idmp-mm-k7-krdu,IDMP,MM 23R,MM,TERMINAL,111700,,,,,,225.027,,,35.89853,-78.77221,410,K7,KRDU,23R,US
idp-mm-uk-ukdd,IDP,MM 08,MM,TERMINAL,109500,,,,,,90.021,,,48.35722,35.06917,0,UK,UKDD,08,UA
idps-mm-wa-wadd,IDPS,MM 27,MM,TERMINAL,110300,,,,,,267.736,,,-8.74733,115.19328,0,WA,WADD,27,ID
idr-mm-uk-ukdd,IDR,MM 26,MM,TERMINAL,110300,,,,,,270.021,,,48.35722,35.13344,0,UK,UKDD,26,UA
idse-mm-ed-eddl,IDSE,MM 05R,MM,TERMINAL,110150,,,,,,52.709,,,51.27526,6.74271,0,ED,EDDL,05R,DE
idu-mm-ld-lddu,IDU,MM 11,MM,TERMINAL,110100,,,,,,118.319,,,42.57439,18.23579,0,LD,LDDU,11,HR
idwe-mm-ed-edlw,IDWE,MM 06,MM,TERMINAL,109150,,,,,,60.522,,,51.51137,7.59247,480,ED,EDLW,06,DE
ieaf-mm-pa-paei,IEAF,MM 32,MM,TERMINAL,109900,,,,,,339.213,,,64.63625,-147.07573,0,PA,PAEI,32,US
ieei-mm-k5-kcvg,IEEI,MM 36R,MM,TERMINAL,110350,,,,,,0.207,,,39.02126,-84.64683,915,K5,KCVG,36R,US
iel-mm-li-liee,IEL,MM 32,MM,TERMINAL,109500,,,,,,318.091,,,39.23606,9.07214,0,LI,LIEE,32,IT
ielg-mm-lt-ltca,IELG,MM 25,MM,TERMINAL,110300,,,,,,256.110,,,38.60317,39.30992,0,LT,LTCA,25,TR
iere-mm-ed-edde,IERE,MM 10,MM,TERMINAL,108300,,,,,,97.246,,,50.98262,10.92286,0,ED,EDDE,10,DE
ierw-mm-ed-edde,IERW,MM 28,MM,TERMINAL,109900,,,,,,277.246,,,50.97727,10.98987,0,ED,EDDE,28,DE
iesf-mm-k4-kesf,IESF,MM 27,MM,TERMINAL,111500,,,,,,270.868,,,31.39404,-92.27572,0,K4,KESF,27,US
ieti-mm-lt-ltad,IETI,MM 11,MM,TERMINAL,110500,,,,,,113.697,,,39.95969,32.66278,0,LT,LTAD,11,TR
ifa-mm-li-lipy,IFA,MM 22,MM,TERMINAL,111900,,,,,,224.802,,,43.63153,13.38281,0,LI,LIPY,22,IT
iffm-mm-k3-kffm,IFFM,MM 31,MM,TERMINAL,111500,,,,,,313.310,,,46.27401,-96.13881,1151,K3,KFFM,31,US
ifhe-mm-ed-edny,IFHE,MM 06,MM,TERMINAL,111900,,,,,,60.068,,,47.66291,9.49107,1329,ED,EDNY,06,DE
ifkl-mm-k6-kfkl,IFKL,MM 21,MM,TERMINAL,110500,,,,,,197.203,,,41.39011,-79.85506,1512,K6,KFKL,21,US
ifkp-mm-k5-khop,IFKP,MM 23,MM,TERMINAL,111900,,,,,,224.085,,,36.69096,-87.46915,567,K5,KHOP,23,US
ifll-mm-li-lirf,IFLL,MM 16L,MM,TERMINAL,108100,,,,,,162.685,,,41.85389,12.25817,0,LI,LIRF,16L,IT
ifn-mm-nf-nffn,IFN,MM 02,MM,TERMINAL,111900,,,,,,37.619,,,-17.77886,177.42428,0,NF,NFFN,02,FJ
ifn-mm-ut-utdd,IFN,MM 09,MM,TERMINAL,110300,,,,,,90.180,,,38.54333,68.79667,0,UT,UTDD,09,TJ
ifqj-mm-k3-kfrm,IFQJ,MM 31,MM,TERMINAL,111100,,,,,,314.220,,,43.63323,-94.40240,1157,K3,KFRM,31,US
ifrr-mm-li-lirf,IFRR,MM 16R,MM,TERMINAL,109750,,,,,,162.666,,,41.82714,12.22147,0,LI,LIRF,16R,IT
ig-mm-sa-sari,IG,MM 31,MM,TERMINAL,110900,,,,,,294.875,,,-25.74806,-54.44783,915,SA,SARI,31,AR
igby-mm-k3-kmml,IGBY,MM 12,MM,TERMINAL,109700,,,,,,130.015,,,44.45942,-95.83953,0,K3,KMML,12,US
igc-mm-eb-ebci,IGC,MM 24,MM,TERMINAL,110900,,,,,,245.484,,,50.46889,4.48472,0,EB,EBCI,24,BE
igh-mm-sb-sbgr,IGH,MM 09R,MM,TERMINAL,111700,,,,,,73.593,,,-23.44167,-46.49533,0,SB,SBGR,09R,BR
igh-mm-um-umms,IGH,MM 31L,MM,TERMINAL,109700,,,,,,318.838,,,53.86361,28.05869,0,UM,UMMS,31L,BY
igk-mm-us-usrr,IGK,MM 07,MM,TERMINAL,110500,,,,,,89.641,,,61.34372,73.35678,0,US,USRR,07,RU
igm-mm-ud-udsg,IGM,MM 02,MM,TERMINAL,110300,,,,,,23.543,,,40.72881,43.84692,0,UD,UDSG,02,AM
igm-mm-um-umgg,IGM,MM 10,MM,TERMINAL,109300,,,,,,110.845,,,52.53458,30.98406,0,UM,UMGG,10,BY
ignp-mm-lt-ltaj,IGNP,MM 28,MM,TERMINAL,109100,,,,,,285.053,,,36.94244,37.50481,0,LT,LTAJ,28,TR
igo-mm-uk-ukkm,IGO,MM 33,MM,TERMINAL,108700,,,,,,334.566,,,50.58111,30.20806,0,UK,UKKM,33,UA
igp-mm-um-ummg,IGP,MM 17,MM,TERMINAL,109500,,,,,,178.161,,,53.62261,24.05267,0,UM,UMMG,17,BY
igri-mm-k3-kgri,IGRI,MM 35,MM,TERMINAL,111900,,,,,,0.300,,,40.94908,-98.31500,1846,K3,KGRI,35,US
igs-mm-sb-sbgr,IGS,MM 27R,MM,TERMINAL,111900,,,,,,253.587,,,-23.42283,-46.44083,0,SB,SBGR,27R,BR
igt-mm-uu-uuww,IGT,MM 06,MM,TERMINAL,108900,,,,,,68.330,,,55.58350,37.22547,0,UU,UUWW,06,RU
igv-mm-ur-urwa,IGV,MM 09,MM,TERMINAL,110300,,,,,,96.858,,,46.28556,47.97847,0,UR,URWA,09,RU
ihae-mm-ed-edfh,IHAE,MM 03,MM,TERMINAL,109300,,,,,,32.408,,,49.92629,7.24181,0,ED,EDFH,03,DE
ihal-mm-wi-wihh,IHAL,MM 24,MM,TERMINAL,111700,,,,,,245.253,,,-6.25813,106.90991,0,WI,WIHH,24,ID
ihaw-mm-ed-edfh,IHAW,MM 21,MM,TERMINAL,111300,,,,,,212.408,,,49.96493,7.28087,0,ED,EDFH,21,DE
ihe-mm-uk-ukoh,IHE,MM 03,MM,TERMINAL,110100,,,,,,32.913,,,46.65917,32.49028,0,UK,UKOH,03,UA
ihew-mm-ed-edah,IHEW,MM 28,MM,TERMINAL,111300,,,,,,285.560,,,53.87394,14.18194,143,ED,EDAH,28,DE
ihg-mm-mu-muhg,IHG,MM 05,MM,TERMINAL,111300,,,,,,46.125,,,20.77051,-76.33184,279,MU,MUHG,05,CU
ihhe-mm-ed-eddh,IHHE,MM 05,MM,TERMINAL,110500,,,,,,50.212,,,53.61470,9.95673,0,ED,EDDH,05,DE
ihhw-mm-ed-eddh,IHHW,MM 23,MM,TERMINAL,111500,,,,,,230.213,,,53.64142,10.01031,0,ED,EDDH,23,DE
ihio-mm-k1-khio,IHIO,MM 13R,MM,TERMINAL,110700,,,,,,143.676,,,45.55564,-122.96583,186,K1,KHIO,13R,US
ihne-mm-ed-eddv,IHNE,MM 09L,MM,TERMINAL,108300,,,,,,92.611,,,52.46863,9.63899,183,ED,EDDV,09L,DE
ihnw-mm-ed-eddv,IHNW,MM 27R,MM,TERMINAL,108900,,,,,,272.611,,,52.46646,9.71722,183,ED,EDDV,27R,DE
ihow-mm-ed-edqm,IHOW,MM 26,MM,TERMINAL,110700,,,,,,266.785,,,50.28929,11.87621,0,ED,EDQM,26,DE
ihsu-mm-rc-rcpo,IHSU,MM 05,MM,TERMINAL,108700,,,,,,44.968,,,24.79983,120.91964,26,RC,RCPO,05,TW
ihsv-mm-k7-khsv,IHSV,MM 18R,MM,TERMINAL,109300,,,,,,180.942,,,34.66034,-86.78195,628,K7,KHSV,18R,US
ihsw-mm-ed-eddv,IHSW,MM 27L,MM,TERMINAL,109500,,,,,,272.625,,,52.45360,9.72746,183,ED,EDDV,27L,DE
ihv-mm-ut-utdl,IHV,MM 26,MM,TERMINAL,109900,,,,,,262.170,,,40.21833,69.72167,1450,UT,UTDL,26,TJ
ihw-mm-nz-nzch,IHW,MM 20,MM,TERMINAL,110300,,,,,,219.977,,,-43.46863,172.55564,0,NZ,NZCH,20,NZ
iif-mm-uk-ukli,IIF,MM 28,MM,TERMINAL,109300,,,,,,284.011,,,48.87889,24.71472,919,UK,UKLI,28,UA
iigw-mm-et-etsi,IIGW,MM 25L,MM,TERMINAL,108100,,,,,,248.166,,,48.71800,11.56951,1215,ET,ETSI,25L,DE
iist-mm-lt-ltba,IIST,MM 05,MM,TERMINAL,110300,,,,,,58.489,,,40.96275,28.80375,0,LT,LTBA,05,TR
iiv-mm-uk-ukli,IIV,MM 10,MM,TERMINAL,108700,,,,,,104.011,,,48.88861,24.65500,919,UK,UKLI,10,UA
iiwt-mm-hl-hllt,IIWT,MM 27,MM,TERMINAL,109500,,,,,,269.001,,,32.66361,13.17833,263,HL,HLLT,27,LY
iiyv-mm-k5-kiln,IIYV,MM 04R,MM,TERMINAL,109350,,,,,,37.214,,,39.40904,-83.80028,1041,K5,KILN,04R,US
ija-mm-rj-rjfy,IJA,MM 26L,MM,TERMINAL,110300,,,,,,259.301,,,31.37018,130.85981,0,RJ,RJFY,26L,JP
ijbd-mm-k7-klbt,IJBD,MM 05,MM,TERMINAL,108950,,,,,,44.994,,,34.60007,-79.07243,124,K7,KLBT,05,US
ijh-mm-us-usnn,IJH,MM 03,MM,TERMINAL,110500,,,,,,42.195,,,60.93192,76.44950,0,US,USNN,03,RU
ijhw-mm-k6-kjhw,IJHW,MM 25,MM,TERMINAL,109700,,,,,,238.858,,,42.16075,-79.23994,1719,K6,KJHW,25,US
ijj-mm-zg-zgkl,IJJ,MM 01,MM,TERMINAL,110100,,,,,,4.957,,,25.19446,110.03704,0,ZG,ZGKL,01,CN
ijmb-mm-wi-wijj,IJMB,MM 31,MM,TERMINAL,109900,,,,,,309.519,,,-1.65092,103.66006,0,WI,WIJJ,31,ID
ijog-mm-wa-wahh,IJOG,MM 09,MM,TERMINAL,109100,,,,,,88.122,,,-7.78894,110.41161,0,WA,WAHH,09,ID
ijp-mm-ut-utsk,IJP,MM 16,MM,TERMINAL,109100,,,,,,163.983,,,38.82297,65.76553,0,UT,UTSK,16,UZ
ijpa-mm-wa-wajj,IJPA,MM 30,MM,TERMINAL,110300,,,,,,306.757,,,-2.59258,140.53725,0,WA,WAJJ,30,ID
ijs-mm-zb-zbtj,IJS,MM 16R,MM,TERMINAL,110900,,,,,,154.551,,,39.14628,117.33262,0,ZB,ZBTJ,16R,CN
ijvh-mm-k6-kbgr,IJVH,MM 15,MM,TERMINAL,109500,,,,,,134.292,,,44.82325,-68.85096,158,K6,KBGR,15,US
ikb-mm-uk-ukbb,IKB,MM 18R,MM,TERMINAL,108900,,,,,,182.645,,,50.36267,30.88236,0,UK,UKBB,18R,UA
ikbe-mm-ed-edsb,IKBE,MM 03,MM,TERMINAL,109950,,,,,,31.703,,,48.76095,8.06262,0,ED,EDSB,03,DE
ikbw-mm-ed-edsb,IKBW,MM 21,MM,TERMINAL,108750,,,,,,211.702,,,48.79802,8.09761,0,ED,EDSB,21,DE
ikc-mm-op-opkc,IKC,MM 25R,MM,TERMINAL,110100,,,,,,254.417,,,24.91502,67.18817,0,OP,OPKC,25R,PK
ike-mm-uk-ukbb,IKE,MM 36L,MM,TERMINAL,110500,,,,,,2.645,,,50.31167,30.87867,0,UK,UKBB,36L,UA
ikes-mm-ed-eddk,IKES,MM 14L,MM,TERMINAL,110900,,,,,,137.577,,,50.88647,7.11998,0,ED,EDDK,14L,DE
ikg-mm-us-usrk,IKG,MM 17,MM,TERMINAL,108500,,,,,,189.937,,,62.21108,74.54139,0,US,USRK,17,RU
ikhe-mm-ed-edhk,IKHE,MM 08,MM,TERMINAL,109500,,,,,,84.820,,,54.37759,10.12024,99,ED,EDHK,08,DE
ikhw-mm-ed-edhk,IKHW,MM 26,MM,TERMINAL,109500,,,,,,262.408,,,54.38137,10.16775,89,ED,EDHK,26,DE
ikm-mm-ul-ulaa,IKM,MM 26,MM,TERMINAL,111700,,,,,,276.517,,,64.59775,40.76608,0,UL,ULAA,26,RU
ikny-mm-lt-ltan,IKNY,MM 01L,MM,TERMINAL,108900,,,,,,16.652,,,37.95711,32.55117,0,LT,LTAN,01L,TR
ikp-mm-sb-sbkp,IKP,MM 15,MM,TERMINAL,110300,,,,,,127.908,,,-22.99267,-47.15517,0,SB,SBKP,15,BR
ikpg-mm-wa-watt,IKPG,MM 25,MM,TERMINAL,110500,,,,,,256.431,,,-10.16674,123.69147,0,WA,WATT,25,ID
ikps-mm-vt-vtbk,IKPS,MM 21,MM,TERMINAL,109900,,,,,,209.402,,,14.12119,99.92840,32,VT,VTBK,21,TH
ikr-mm-ld-ldri,IKR,MM 14,MM,TERMINAL,108500,,,,,,143.783,,,45.23439,14.55235,0,LD,LDRI,14,HR
ikr-mm-um-umkk,IKR,MM 24,MM,TERMINAL,109500,,,,,,245.770,,,54.90153,20.63681,0,UM,UMKK,24,RU
iks-mm-us-uscc,IKS,MM 27,MM,TERMINAL,108700,,,,,,283.649,,,55.30017,61.54419,0,US,USCC,27,RU
ikt-mm-ur-urmt,IKT,MM 25,MM,TERMINAL,110700,,,,,,255.646,,,45.11478,42.14364,0,UR,URMT,25,RU
il-mm-ef-efsi,IL,MM 32,MM,TERMINAL,111500,,,,,,316.239,,,62.67874,22.86043,0,EF,EFSI,32,FI
ila-mm-uw-uwks,ILA,MM 06,MM,TERMINAL,110300,,,,,,71.808,,,56.08375,47.31175,0,UW,UWKS,06,RU
ilb-mm-lp-lppt,ILB,MM 21,MM,TERMINAL,109500,,,,,,202.645,,,38.79983,-9.12617,374,LP,LPPT,21,PT
ilb-mm-us-uscc,ILB,MM 09,MM,TERMINAL,109900,,,,,,103.649,,,55.31125,61.46494,0,US,USCC,09,RU
ilc-mm-uk-ukkm,ILC,MM 15,MM,TERMINAL,111900,,,,,,154.566,,,50.62583,30.17472,0,UK,UKKM,15,UA
ilg-mm-eb-eblg,ILG,MM 22L,MM,TERMINAL,109350,,,,,,225.176,,,50.65556,5.47306,0,EB,EBLG,22L,BE
ilg-mm-zb-zbaa,ILG,MM 18R,MM,TERMINAL,110300,,,,,,173.111,,,40.11176,116.56812,0,ZB,ZBAA,18R,CN
ili-mm-lp-lppt,ILI,MM 03,MM,TERMINAL,109100,,,,,,22.645,,,38.75764,-9.14856,331,LP,LPPT,03,PT
ilks-mm-k5-ksdf,ILKS,MM 29,MM,TERMINAL,109100,,,,,,291.213,,,38.16976,-85.71304,468,K5,KSDF,29,US
ilm-mm-fx-fxmm,ILM,MM 22,MM,TERMINAL,108900,,,,,,195.188,,,-29.43318,27.56159,0,FX,FXMM,22,LS
ilmb-mm-wa-wadl,ILMB,MM 13,MM,TERMINAL,109900,,,,,,129.170,,,-8.74344,116.25814,0,WA,WADL,13,ID
ilne-mm-ed-eddp,ILNE,MM 08L,MM,TERMINAL,108550,,,,,,85.745,,,51.43060,12.20213,418,ED,EDDP,08L,DE
ilnt-mm-li-liml,ILNT,MM 36,MM,TERMINAL,109550,,,,,,355.677,,,45.42606,9.27925,337,LI,LIML,36,IT
ilnw-mm-ed-eddp,ILNW,MM 26R,MM,TERMINAL,108350,,,,,,265.745,,,51.43407,12.28052,448,ED,EDDP,26R,DE
ilos-mm-eg-egqs,ILOS,MM 23,MM,TERMINAL,111550,,,,,,223.662,,,57.72112,-3.31255,0,EG,EGQS,23,GB
ilpa-mm-sl-sllp,ILPA,MM 10,MM,TERMINAL,110300,,,,,,91.883,,,-16.51244,-68.22081,0,SL,SLLP,10,BO
ilrw-mm-ed-edtl,ILRW,MM 21,MM,TERMINAL,109700,,,,,,208.229,,,48.38943,7.84403,0,ED,EDTL,21,DE
ilsf-mm-k7-klsf,ILSF,MM 33,MM,TERMINAL,110700,,,,,,324.832,,,32.31559,-84.97369,0,K7,KLSF,33,US
ilsl-mm-ed-eddp,ILSL,MM 26L,MM,TERMINAL,110300,,,,,,265.736,,,51.41473,12.27128,470,ED,EDDP,26L,DE
ilsr-mm-ed-eddp,ILSR,MM 08R,MM,TERMINAL,111750,,,,,,85.736,,,51.41108,12.19159,428,ED,EDDP,08R,DE
iluw-mm-ed-edhl,ILUW,MM 25,MM,TERMINAL,111700,,,,,,251.966,,,53.81020,10.74439,0,ED,EDHL,25,DE
imak-mm-wa-waaa,IMAK,MM 21,MM,TERMINAL,110100,,,,,,209.865,,,-5.05981,119.56275,0,WA,WAAA,21,ID
imdn-mm-wi-wimk,IMDN,MM 05,MM,TERMINAL,110100,,,,,,46.280,,,3.54357,98.65614,0,WI,WIMK,05,ID
imeb-mm-k7-kmeb,IMEB,MM 05,MM,TERMINAL,110700,,,,,,45.687,,,34.78445,-79.37947,176,K7,KMEB,05,US
imen-mm-lt-ltbj,IMEN,MM 34R,MM,TERMINAL,110300,,,,,,346.660,,,38.26950,27.16383,0,LT,LTBJ,34R,TR
imge-mm-ed-edln,IMGE,MM 13,MM,TERMINAL,108950,,,,,,128.710,,,51.23911,6.48704,0,ED,EDLN,13,DE
imgw-mm-ed-edln,IMGW,MM 31,MM,TERMINAL,110550,,,,,,308.710,,,51.22117,6.52398,0,ED,EDLN,31,DE
imhw-mm-et-etnh,IMHW,MM 26,MM,TERMINAL,108900,,,,,,259.417,,,54.31598,9.57143,0,ET,ETNH,26,DE
imid-mm-mm-mmmd,IMID,MM 10,MM,TERMINAL,111700,,,,,,105.384,,,20.93333,-89.66667,0,MM,MMMD,10,MX
imiq-mm-sv-svmi,IMIQ,MM 10,MM,TERMINAL,110100,,,,,,88.126,,,10.60333,-67.02232,234,SV,SVMI,10,VE
imkb-mm-wi-wiee,IMKB,MM 33,MM,TERMINAL,111500,,,,,,335.208,,,-0.80608,100.28969,18,WI,WIEE,33,ID
imqj-mm-k5-kmqj,IMQJ,MM 25,MM,TERMINAL,108700,,,,,,249.949,,,39.84488,-85.88151,864,K5,KMQJ,25,US
imr-mm-ut-utam,IMR,MM 36R,MM,TERMINAL,109700,,,,,,358.488,,,37.59917,61.89833,728,UT,UTAM,36R,TM
imr-mm-uu-uuee,IMR,MM 06C,MM,TERMINAL,108100,,,,,,75.074,,,55.96758,37.37228,0,UU,UUEE,06C,RU
ims-mm-fd-fdms,IMS,MM 07,MM,TERMINAL,109700,,,,,,53.305,,,-26.54278,31.28667,0,FD,FDMS,07,SZ
imtc-mm-k5-kmtc,IMTC,MM 19,MM,TERMINAL,110100,,,,,,181.466,,,42.63481,-82.83556,590,K5,KMTC,19,US
imv-mm-um-umgg,IMV,MM 28,MM,TERMINAL,108700,,,,,,290.845,,,52.51908,31.05103,0,UM,UMGG,28,BY
imwh-mm-k1-kmwh,IMWH,MM 32R,MM,TERMINAL,109500,,,,,,342.187,,,47.18311,-119.30637,1162,K1,KMWH,32R,US
imxk-mm-k6-kadw,IMXK,MM 19R,MM,TERMINAL,111500,,,,,,179.859,,,38.83273,-76.87072,257,K6,KADW,19R,US
ina-mm-ug-ugtb,INA,MM 31L,MM,TERMINAL,108900,,,,,,316.664,,,41.65056,44.97456,0,UG,UGTB,31L,GE
inat-mm-mp-mpto,INAT,MM 03R,MM,TERMINAL,110700,,,,,,29.331,,,9.04033,-79.39675,135,MP,MPTO,03R,PA
inc-mm-un-unee,INC,MM 23,MM,TERMINAL,109100,,,,,,233.533,,,55.28410,86.14094,0,UN,UNEE,23,RU
inf-mm-ur-urmn,INF,MM 24,MM,TERMINAL,111500,,,,,,242.764,,,43.52158,43.65944,0,UR,URMN,24,RU
iniw-mm-ed-edlv,INIW,MM 27,MM,TERMINAL,110700,,,,,,272.052,,,51.60168,6.17285,105,ED,EDLV,27,DE
ink-mm-uw-uwke,INK,MM 21,MM,TERMINAL,109900,,,,,,226.954,,,55.57839,52.11864,0,UW,UWKE,21,RU
inl-mm-uu-uuee,INL,MM 06R,MM,TERMINAL,109100,,,,,,75.079,,,55.96506,37.37256,0,UU,UUEE,06R,RU
inll-mm-rk-rksi,INLL,MM 33L,MM,TERMINAL,109300,,,,,,324.787,,,37.44650,126.46772,0,RK,RKSI,33L,KR
ino-mm-uk-ukbb,INO,MM 36R,MM,TERMINAL,109700,,,,,,2.683,,,50.31569,30.90311,0,UK,UKBB,36R,UA
ino-mm-ut-utst,INO,MM 25,MM,TERMINAL,110300,,,,,,254.107,,,37.29259,67.33514,0,UT,UTST,25,UZ
inow-mm-et-etmn,INOW,MM 26,MM,TERMINAL,111750,,,,,,258.512,,,53.77173,8.69125,0,ET,ETMN,26,DE
inpl-mm-li-lirn,INPL,MM 24,MM,TERMINAL,109500,,,,,,238.053,,,40.89711,14.31428,0,LI,LIRN,24,IT
inr-mm-ub-ubbn,INR,MM 14R,MM,TERMINAL,111700,,,,,,137.726,,,39.20536,45.43858,0,UB,UBBN,14R,AZ
inrr-mm-rk-rksi,INRR,MM 33R,MM,TERMINAL,108900,,,,,,324.788,,,37.44867,126.47153,0,RK,RKSI,33R,KR
insw-mm-et-ethn,INSW,MM 25,MM,TERMINAL,108900,,,,,,254.608,,,49.39604,9.97911,0,ET,ETHN,25,DE
inu-mm-ut-utnu,INU,MM 31,MM,TERMINAL,109500,,,,,,319.646,,,41.56594,60.66267,0,UT,UTNU,31,UZ
inu-mm-uu-uubp,INU,MM 34,MM,TERMINAL,109900,,,,,,351.378,,,53.19550,34.18075,0,UU,UUBP,34,RU
inv-mm-es-esnv,INV,MM 28,MM,TERMINAL,109900,,,,,,283.158,,,64.57589,16.86525,0,ES,ESNV,28,SE
inz-mm-us-usnn,INZ,MM 21,MM,TERMINAL,111900,,,,,,222.195,,,60.96794,76.51689,0,US,USNN,21,RU
iob-mm-uu-uuww,IOB,MM 24,MM,TERMINAL,111100,,,,,,248.330,,,55.60147,37.30550,0,UU,UUWW,24,RU
iod-mm-uk-ukoo,IOD,MM 16,MM,TERMINAL,108300,,,,,,163.432,,,46.44722,30.66778,0,UK,UKOO,16,UA
ioe-mm-uk-ukoo,IOE,MM 34,MM,TERMINAL,110300,,,,,,343.432,,,46.40611,30.68528,0,UK,UKOO,34,UA
iojp-mm-k7-kmco,IOJP,MM 36R,MM,TERMINAL,110700,,,,,,359.466,,,28.40886,-81.32188,85,K7,KMCO,36R,US
iol-mm-us-usrk,IOL,MM 35,MM,TERMINAL,109500,,,,,,9.937,,,62.17139,74.52653,0,US,USRK,35,RU
iop-mm-ur-urmt,IOP,MM 07,MM,TERMINAL,110500,,,,,,75.646,,,45.10403,42.08431,0,UR,URMT,07,RU
iopn-mm-k7-kopn,IOPN,MM 30,MM,TERMINAL,109750,,,,,,297.873,,,32.94846,-84.24934,779,K7,KOPN,30,US
ior-mm-uw-uwor,IOR,MM 25,MM,TERMINAL,108100,,,,,,256.706,,,51.07775,58.63094,0,UW,UWOR,25,RU
ior-mm-zb-zbaa,IOR,MM 18L,MM,TERMINAL,109300,,,,,,173.140,,,40.09705,116.59361,0,ZB,ZBAA,18L,CN
ios-mm-eb-ebos,IOS,MM 26,MM,TERMINAL,109500,,,,,,256.519,,,51.20467,2.90703,0,EB,EBOS,26,BE
ios-mm-ld-ldos,IOS,MM 29,MM,TERMINAL,111500,,,,,,290.627,,,45.45546,18.83747,0,LD,LDOS,29,HR
iotg-mm-k3-kotg,IOTG,MM 29,MM,TERMINAL,111700,,,,,,294.813,,,43.64802,-95.55655,1558,K3,KOTG,29,US
iou-mm-uc-ucfo,IOU,MM 12,MM,TERMINAL,111100,,,,,,125.721,,,40.62104,72.77106,0,UC,UCFO,12,KG
iouw-mm-k6-kekn,IOUW,MM 05,MM,TERMINAL,109900,,,,,,188.313,,,38.89994,-79.86040,2015,K6,KEKN,05,US
ipa-mm-zg-zgkl,IPA,MM 19,MM,TERMINAL,108500,,,,,,184.957,,,25.24302,110.04170,0,ZG,ZGKL,19,CN
ipaj-mm-k3-kmci,IPAJ,MM 19R,MM,TERMINAL,109100,,,,,,192.888,,,39.33035,-94.71839,965,K3,KMCI,19R,US
ipas-mm-sk-skcl,IPAS,MM 02,MM,TERMINAL,109900,,,,,,9.932,,,3.52010,-76.38574,3149,SK,SKCL,02,CO
ipaw-mm-ed-edop,IPAW,MM 24,MM,TERMINAL,109500,,,,,,244.997,,,53.43647,11.81757,166,ED,EDOP,24,DE
ipc-mm-ym-ypea,IPC,MM 36R,MM,TERMINAL,111900,,,,,,353.538,,,-31.69250,116.01750,0,YM,YPEA,36R,AU
ipd-mm-lb-lbpd,IPD,MM 30,MM,TERMINAL,109900,,,,,,307.348,,,42.05494,24.87361,0,LB,LBPD,30,BG
ipe-mm-ym-ypea,IPE,MM 18L,MM,TERMINAL,110700,,,,,,173.538,,,-31.65306,116.01250,0,YM,YPEA,18L,AU
ipf-mm-ul-ulmm,IPF,MM 13,MM,TERMINAL,110300,,,,,,146.221,,,68.79889,32.71958,0,UL,ULMM,13,RU
ipgv-mm-k7-kpgv,IPGV,MM 20,MM,TERMINAL,110700,,,,,,187.538,,,35.65024,-77.38183,30,K7,KPGV,20,US
ipi-mm-li-lirp,IPI,MM 04R,MM,TERMINAL,109700,,,,,,36.733,,,43.66764,10.37756,0,LI,LIRP,04R,IT
ipib-mm-k7-kpib,IPIB,MM 18,MM,TERMINAL,109500,,,,,,179.939,,,31.48264,-89.33701,270,K7,KPIB,18,US
ipkd-mm-k3-kpkd,IPKD,MM 31,MM,TERMINAL,110900,,,,,,315.162,,,46.89101,-95.05824,1435,K3,KPKD,31,US
ipkn-mm-wa-wagi,IPKN,MM 31,MM,TERMINAL,111900,,,,,,312.616,,,-2.71667,111.68601,0,WA,WAGI,31,ID
ipkt-mm-vt-vtsp,IPKT,MM 27,MM,TERMINAL,109900,,,,,,266.010,,,8.11540,98.33770,0,VT,VTSP,27,TH
ipku-mm-wi-wibb,IPKU,MM 36,MM,TERMINAL,111100,,,,,,1.633,,,0.44531,101.44392,0,WI,WIBB,36,ID
iplb-mm-wi-wipp,IPLB,MM 29,MM,TERMINAL,110500,,,,,,292.845,,,-2.90661,104.71878,0,WI,WIPP,29,ID
iplm-mm-wi-wipp,IPLM,MM 11,MM,TERMINAL,111100,,,,,,112.845,,,-2.88928,104.67850,37,WI,WIPP,11,ID
iplr-mm-wa-wagg,IPLR,MM 34,MM,TERMINAL,111700,,,,,,339.033,,,-2.24702,113.95098,0,WA,WAGG,34,ID
ipnc-mm-k4-kpnc,IPNC,MM 17,MM,TERMINAL,111900,,,,,,179.632,,,36.74714,-97.09989,980,K4,KPNC,17,US
ipnk-mm-wi-wioo,IPNK,MM 15,MM,TERMINAL,111300,,,,,,157.867,,,-0.13558,109.39797,0,WI,WIOO,15,ID
ipo-mm-lp-lppi,IPO,MM 27,MM,TERMINAL,111700,,,,,,262.620,,,38.55817,-28.40344,0,LP,LPPI,27,PT
iprq-mm-k4-khou,IPRQ,MM 13R,MM,TERMINAL,111300,,,,,,134.116,,,29.65622,-95.29167,43,K4,KHOU,13R,US
ips-mm-uu-uumo,IPS,MM 25,MM,TERMINAL,108300,,,,,,264.848,,,55.50889,37.53111,0,UU,UUMO,25,RU
ipst-mm-sg-sgas,IPST,MM 20,MM,TERMINAL,109500,,,,,,192.401,,,-25.21611,-57.51333,0,SG,SGAS,20,PY
