slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
iady-loc-lt-ltcp,IADY,LOC 04,LOC,TERMINAL,110500,,,,,,49.246,,18,37.73947,38.48111,0,LT,LTCP,04,TR
iaiz-loc-k3-kaiz,IAIZ,LOC 22,LOC,TERMINAL,111500,,,,,,216.963,,18,38.08671,-92.55838,0,K3,KAIZ,22,US
iakr-loc-k5-kakr,IAKR,LOC 25,LOC,TERMINAL,110900,,,,,,241.875,,18,41.03179,-81.48167,0,K5,KAKR,25,US
iali-loc-k4-kali,IALI,LOC 31,LOC,TERMINAL,109300,,,,,,314.643,,18,27.74726,-98.03612,0,K4,KALI,31,US
iapl-loc-k3-kmsp,IAPL,LOC 04,LOC,TERMINAL,109300,,,,,,44.921,,18,44.89556,-93.20555,0,K3,KMSP,04,US
iarg-loc-k4-karg,IARG,LOC 18,LOC,TERMINAL,111100,,,,,,180.037,,18,36.11624,-90.92328,0,K4,KARG,18,US
iase-loc-k2-kase,IASE,LOC 15,LOC,TERMINAL,111150,,,,,,159.715,,18,39.21017,-106.86265,0,K2,KASE,15,US
iasx-loc-k5-kasx,IASX,LOC 02,LOC,TERMINAL,109300,,,,,,20.702,,18,46.55647,-90.91590,0,K5,KASX,02,US
iavc-loc-k6-kavc,IAVC,LOC 01,LOC,TERMINAL,110500,,,,,,357.611,,18,36.69598,-78.05487,0,K6,KAVC,01,US
iawo-loc-k1-kawo,IAWO,LOC 34,LOC,TERMINAL,111500,,,,,,359.099,,18,48.17146,-122.15658,0,K1,KAWO,34,US
iaxh-loc-k4-kaxh,IAXH,LOC 09,LOC,TERMINAL,108900,,,,,,94.264,,18,29.50554,-95.46774,0,K4,KAXH,09,US
iayn-loc-k2-kwvi,IAYN,LOC 02,LOC,TERMINAL,108300,,,,,,32.206,,18,36.94042,-121.78682,0,K2,KWVI,02,US
ibcb-loc-k6-kbcb,IBCB,LOC 13,LOC,TERMINAL,109100,,,,,,117.281,,18,37.20442,-80.39999,0,K6,KBCB,13,US
ibf-loc-nv-nvvv,IBF,LOC 11,LOC,TERMINAL,110700,,,,,,92.264,,18,-17.68806,168.32722,0,NV,NVVV,11,VU
ibfo-loc-k7-kmrh,IBFO,LOC 26,LOC,TERMINAL,108500,,,,,,247.952,,18,34.73282,-76.66999,0,K7,KMRH,26,US
ibqg-loc-k6-kmtn,IBQG,LOC 15,LOC,TERMINAL,110700,,,,,,132.771,,18,39.32211,-76.40754,0,K6,KMTN,15,US
ibvi-loc-k6-kbvi,IBVI,LOC 10,LOC,TERMINAL,109300,,,,,,93.876,,18,40.77198,-80.38189,0,K6,KBVI,10,US
ibvo-loc-k4-kbvo,IBVO,LOC 17,LOC,TERMINAL,111300,,,,,,178.870,,18,36.75295,-96.01093,0,K4,KBVO,17,US
ibvx-loc-k4-kbvx,IBVX,LOC 08,LOC,TERMINAL,109700,,,,,,79.762,,18,35.72649,-91.63784,0,K4,KBVX,08,US
ibvy-loc-k6-kbvy,IBVY,LOC 16,LOC,TERMINAL,110500,,,,,,140.747,,18,42.58047,-70.90919,0,K6,KBVY,16,US
ibwd-loc-k4-kbwd,IBWD,LOC 17,LOC,TERMINAL,109100,,,,,,179.367,,18,31.78444,-98.95485,0,K4,KBWD,17,US
ibx-loc-cy-cybx,IBX,LOC 05,LOC,TERMINAL,109100,,,,,,27.205,,18,51.44833,-57.18167,0,CY,CYBX,05,CA
ibxa-loc-k4-kbxa,IBXA,LOC 18,LOC,TERMINAL,111100,,,,,,182.734,,18,30.80381,-89.86551,0,K4,KBXA,18,US
ibxo-loc-k7-kbhm,IBXO,LOC 18,LOC,TERMINAL,111300,,,,,,180.027,,18,33.55092,-86.74720,0,K7,KBHM,18,US
ibyl-loc-k5-kbyl,IBYL,LOC 20,LOC,TERMINAL,108300,,,,,,194.948,,18,36.79277,-84.19928,0,K5,KBYL,20,US
ibz-loc-li-lipb,IBZ,LOC 01,LOC,TERMINAL,109100,,,,,,18.598,,18,46.45569,11.32819,0,LI,LIPB,01,IT
icbe-loc-k6-kcbe,ICBE,LOC 23,LOC,TERMINAL,110500,,,,,,217.475,,18,39.61067,-78.76367,0,K6,KCBE,23,US
icdw-loc-k6-kcdw,ICDW,LOC 22,LOC,TERMINAL,109350,,,,,,209.516,,18,40.86689,-74.28699,0,K6,KCDW,22,US
icej-loc-k6-kwwd,ICEJ,LOC 19,LOC,TERMINAL,108900,,,,,,179.624,,18,39.00064,-74.90561,0,K6,KWWD,19,US
icfq-loc-k5-c29,ICFQ,LOC 10,LOC,TERMINAL,110350,,,,,,99.686,,18,43.11256,-89.52215,0,K5,C29,10,US
ickf-loc-k7-kckf,ICKF,LOC 10,LOC,TERMINAL,108900,,,,,,97.541,,18,31.98616,-83.76376,0,K7,KCKF,10,US
ickv-loc-k7-kckv,ICKV,LOC 35,LOC,TERMINAL,111700,,,,,,346.190,,18,36.63201,-87.41836,0,K7,KCKV,35,US
