icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
ace601,N930DN,McDonnell Douglas,MD-90-30,MD90,53458,L2J,DAL,,2021-12-31,1996-01-01
ace9b6,N931DL,McDonnell Douglas,MD-88,MD88,49718,L2J,DAL,,,
ace9b8,N931DN,McDonnell Douglas,MD-90-30,MD90,53544,L2J,DAL,,2022-04-30,1997-01-01
aced4e,N932CE,McDonnell Douglas,DC-9-33F,DC93,47465,L2J,,,2022-10-31,1970-01-01
aced6d,N932DL,McDonnell Douglas,MD-88,MD88,49719,L2J,DAL,,,
aced6f,N932DN,McDonnell Douglas,MD-90-30,MD90,53457,L2J,DAL,,,
acf124,N933DL,McDonnell Douglas,MD-88,MD88,49720,L2J,DAL,,,
acf126,N933DN,McDonnell Douglas,MD-90-30,MD90,53543,L2J,DAL,,,
acf4db,N934DL,McDonnell Douglas,MD-88,MD88,49721,L2J,DAL,,,
acf4dd,N934DN,McDonnell Douglas,MD-90-30,MD90,53462,L2J,DAL,,2022-07-31,1996-01-01
acf5b2,N934NA,McDonnell Douglas,DC-9-33F,DC93,47428,L2J,,,2024-05-31,
acf873,N935CE,McDonnell Douglas,DC-9-33F,DC93,47413,L2J,,,2023-07-31,1969-01-01
acf892,N935DL,McDonnell Douglas,MD-88,MD88,49722,L2J,DAL,,,
acf894,N935DN,McDonnell Douglas,MD-90-30,MD90,53460,L2J,DAL,,2022-03-31,1996-01-01
acfc49,N936DL,McDonnell Douglas,MD-88,MD88,49723,L2J,DAL,,,
acfc4b,N936DN,McDonnell Douglas,MD-90-30,MD90,53461,L2J,DAL,,2022-07-31,1996-01-01
ad0000,N937DL,McDonnell Douglas,MD-88,MD88,49810,L2J,DAL,,,
ad0002,N937DN,McDonnell Douglas,MD-90-30,MD90,53352,L2J,DAL,,,
ad03b7,N938DL,McDonnell Douglas,MD-88,MD88,49811,L2J,DAL,,,
ad03b9,N938DN,McDonnell Douglas,MD-90-30,MD90,53353,L2J,DAL,,,
ad0477,N938MC,McDonnell Douglas,MD-83,MD83,49525,L2J,,,2022-01-31,1987-01-01
ad076e,N939DL,McDonnell Douglas,MD-88,MD88,49812,L2J,DAL,,,
ad0770,N939DN,McDonnell Douglas,MD-90-30,MD90,53356,L2J,DAL,,,
ad0d7e,N940DL,McDonnell Douglas,MD-88,MD88,49813,L2J,DAL,,,
ad0d80,N940DN,McDonnell Douglas,MD-90-30,MD90,53359,L2J,DAL,,,
ad0fb8,N9401W,McDonnell Douglas,MD-83,MD83,53137,L2J,,,2022-02-28,1992-01-01
ad0fdb,N9402W,McDonnell Douglas,MD-83,MD83,53138,L2J,,,2022-02-28,1992-01-01
ad1020,N9404V,McDonnell Douglas,MD-83,MD83,53140,L2J,,,2022-02-28,1992-01-01
ad1041,N9405T,McDonnell Douglas,MD-83,MD83,53141,L2J,AAL,,2022-02-28,
ad1135,N941DL,McDonnell Douglas,MD-88,MD88,49814,L2J,DAL,,,
ad1137,N941DN,McDonnell Douglas,MD-90-30,MD90,53555,L2J,DAL,,,
ad14ec,N942DL,McDonnell Douglas,MD-88,MD88,49815,L2J,DAL,,,
ad14ee,N942DN,McDonnell Douglas,MD-90-30,MD90,53556,L2J,DAL,,,
ad18a3,N943DL,McDonnell Douglas,MD-88,MD88,49816,L2J,DAL,,,
ad18a5,N943DN,McDonnell Douglas,MD-90-30,MD90,53557,L2J,DAL,,,
ad1c5a,N944DL,McDonnell Douglas,MD-88,MD88,49817,L2J,DAL,,,
ad1c5c,N944DN,McDonnell Douglas,MD-90-30,MD90,53558,L2J,DAL,,,
ad1ebd,N94422,British Aerospace,Sea Harrier F/A.2,HAR,XZ439,L1J,,,2021-10-31,1979-01-01
ad2011,N945DL,McDonnell Douglas,MD-88,MD88,49818,L2J,DAL,,,
ad2013,N945DN,McDonnell Douglas,MD-90-30,MD90,53559,L2J,DAL,,,
ad23c8,N946DL,McDonnell Douglas,MD-88,MD88,49819,L2J,DAL,,,
ad23ca,N946DN,McDonnell Douglas,MD-90-30,MD90,53354,L2J,DAL,,,
ad277f,N947DL,McDonnell Douglas,MD-88,MD88,49878,L2J,DAL,,2022-06-30,1989-01-01
ad2781,N947DN,McDonnell Douglas,MD-90-30,MD90,53355,L2J,DAL,,,
ad2b36,N948DL,McDonnell Douglas,MD-88,MD88,49879,L2J,DAL,,,
ad2b38,N948DN,McDonnell Douglas,MD-90-30,MD90,53357,L2J,DAL,,,
ad2c9e,N948TW,McDonnell Douglas,MD-83,MD83,49575,L2J,,,2023-04-30,
ad2eed,N949DL,McDonnell Douglas,MD-88,MD88,49880,L2J,DAL,,2022-12-31,1990-01-01
ad2eef,N949DN,McDonnell Douglas,MD-90-30,MD90,53358,L2J,DAL,,2022-02-28,1997-01-01
ad34fd,N950DL,McDonnell Douglas,MD-88,MD88,49881,L2J,DAL,,,
ad34ff,N950DN,McDonnell Douglas,MD-90-30,MD90,53360,L2J,DAL,,2022-04-30,
ad35e4,N950NS,McDonnell Douglas,MD-83,MD83,53023,L2J,,,2024-04-30,1991-01-01
ad38b4,N951DL,McDonnell Douglas,MD-88,MD88,49882,L2J,DAL,,,
ad38b6,N951DN,McDonnell Douglas,MD-90-30,MD90,53361,L2J,DAL,,2022-05-31,1997-01-01
ad3c6b,N952DL,McDonnell Douglas,MD-88,MD88,49883,L2J,DAL,,,
ad3c6d,N952DN,McDonnell Douglas,MD-90-30,MD90,53560,L2J,DAL,,,
ad4022,N953DL,McDonnell Douglas,MD-88,MD88,49884,L2J,DAL,,,
ad4024,N953DN,McDonnell Douglas,MD-90-30,MD90,53523,L2J,DAL,,,
ad43d9,N954DL,McDonnell Douglas,MD-88,MD88,49885,L2J,DAL,,,
ad4790,N955DL,McDonnell Douglas,MD-88,MD88,49886,L2J,DAL,,2022-05-31,1990-01-01
ad4792,N955DN,McDonnell Douglas,MD-90-30,MD90,53525,L2J,DAL,,,
ad4b47,N956DL,McDonnell Douglas,MD-88,MD88,49887,L2J,DAL,,2022-05-31,1990-01-01
ad4b49,N956DN,McDonnell Douglas,MD-90-30,MD90,53526,L2J,DAL,,,
ad4efe,N957DL,McDonnell Douglas,MD-88,MD88,49976,L2J,DAL,,,
ad4f00,N957DN,McDonnell Douglas,MD-90-30,MD90,53527,L2J,DAL,,,
ad52b5,N958DL,McDonnell Douglas,MD-88,MD88,49977,L2J,DAL,,,
ad52b7,N958DN,McDonnell Douglas,MD-90-30,MD90,53528,L2J,DAL,,2023-03-31,1997-01-01
ad566c,N959DL,McDonnell Douglas,MD-88,MD88,49978,L2J,DAL,,2022-05-31,1990-01-01
ad566e,N959DN,McDonnell Douglas,MD-90-30,MD90,53529,L2J,DAL,,,
ad5c7c,N960DL,McDonnell Douglas,MD-88,MD88,49979,L2J,DAL,,2022-05-31,1990-01-01
ad5c7e,N960DN,McDonnell Douglas,MD-90-30,MD90,53530,L2J,DAL,,2023-09-30,1998-01-01
ad6014,N961CE,McDonnell Douglas,MD-82,MD82,49470,L2J,,,2022-03-31,1987-01-01
