icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
3c5ee8,D-AGWH,Airbus,A319-132,A319,3352,L2J,GWI,,,
3c5ee9,D-AGWI,Airbus,A319-132,A319,3358,L2J,GWI,,,
3c5eea,D-AGWJ,Airbus,A319-132,A319,3375,L2J,GWI,,,
3c5eeb,D-AGWK,Airbus,A319-132,A319,3500,L2J,GWI,,,
3c5eec,D-AGWL,Airbus,A319-132,A319,3534,L2J,GWI,,,
3c5eed,D-AGWM,Airbus,A319-132,A319,3839,L2J,GWI,,,
3c5eee,D-AGWN,Airbus,A319-132,A319,3841,L2J,GWI,,,
3c5eef,D-AGWO,Airbus,A319-132,A319,4166,L2J,GWI,,,
3c5ef0,D-AGWP,Airbus,A319-132,A319,4227,L2J,GWI,,,
3c5ef1,D-AGWQ,Airbus,A319-132,A319,4256,L2J,GWI,,,
3c5ef2,D-AGWR,Airbus,A319-132,A319,4285,L2J,GWI,,,
3c5ef3,D-AGWS,Airbus,A319-132,A319,4998,L2J,GWI,,,
3c5ef4,D-AGWT,Airbus,A319-132,A319,5043,L2J,GWI,,,
3c5ef5,D-AGWU,Airbus,A319-132,A319,5457,L2J,GWI,,,
3c5ef6,D-AGWV,Airbus,A319-132,A319,5467,L2J,GWI,,,
3c5ef7,D-AGWW,Airbus,A319-132,A319,5535,L2J,GWI,,,
3c5ef8,D-AGWX,Airbus,A319-132,A319,5569,L2J,GWI,,,
3c5ef9,D-AGWY,Airbus,A319-132,A319,5941,L2J,GWI,,,
3c5efa,D-AGWZ,Airbus,A319-132,A319,5978,L2J,GWI,,,
3c6421,D-AIAA,Airbus,A321-211,A321,1607,L2J,CFG,,,
3c6423,D-AIAC,Airbus,A321-211SL,A321,5969,L2J,CFG,,,
3c6424,D-AIAD,Airbus,A321-211SL,A321,6053,L2J,CFG,,,
3c6425,D-AIAE,Airbus,A321-211SL,A321,6376,L2J,CFG,,,
3c6426,D-AIAF,Airbus,A321-211SL,A321,6459,L2J,CFG,,,
3c6427,D-AIAG,Airbus,A321-211SL,A321,6590,L2J,CFG,,,
3c6428,D-AIAH,Airbus,A321-211SL,A321,6615,L2J,CFG,,,
3c6441,D-AIBA,Airbus,A319-112,A319,4141,L2J,DLH,,,
3c6442,D-AIBB,Airbus,A319-112,A319,4182,L2J,DLH,,,
3c6443,D-AIBC,Airbus,A319-112,A319,4332,L2J,DLH,,,
3c6444,D-AIBD,Airbus,A319-112,A319,4455,L2J,DLH,,,
3c6445,D-AIBE,Airbus,A319-112,A319,4511,L2J,DLH,,,
3c6446,D-AIBF,Airbus,A319-112,A319,4796,L2J,DLH,,,
3c6447,D-AIBG,Airbus,A319-112,A319,4841,L2J,DLH,,,
3c6448,D-AIBH,Airbus,A319-112,A319,5239,L2J,DLH,,,
3c6449,D-AIBI,Airbus,A319-112,A319,5284,L2J,DLH,,,
3c644a,D-AIBJ,Airbus,A319-112,A319,5293,L2J,DLH,,,
3c6461,D-AICA,Airbus,A320-212,A320,774,L2J,CFG,,,
3c6463,D-AICC,Airbus,A320-212,A320,809,L2J,CFG,,,
3c6464,D-AICD,Airbus,A320-212,A320,884,L2J,CFG,,,
3c6465,D-AICE,Airbus,A320-212,A320,894,L2J,CFG,,,
3c6466,D-AICF,Airbus,A320-212,A320,905,L2J,CFG,,,
3c6467,D-AICG,Airbus,A320-212,A320,957,L2J,CFG,,,
3c6468,D-AICH,Airbus,A320-212,A320,971,L2J,CFG,,,
3c646b,D-AICK,Airbus,A320-212,A320,1416,L2J,CFG,,,
3c646c,D-AICL,Airbus,A320-212,A320,1437,L2J,CFG,,,
3c6481,D-AIDA,Airbus,A321-231,A321,4360,L2J,DLH,,,
3c6482,D-AIDB,Airbus,A321-231,A321,4545,L2J,DLH,,,
3c6483,D-AIDC,Airbus,A321-231,A321,4560,L2J,DLH,,,
3c6484,D-AIDD,Airbus,A321-231,A321,4585,L2J,DLH,,,
3c6485,D-AIDE,Airbus,A321-231,A321,4607,L2J,DLH,,,
3c6486,D-AIDF,Airbus,A321-231,A321,4626,L2J,DLH,,,
3c6487,D-AIDG,Airbus,A321-231,A321,4672,L2J,DLH,,,
3c6488,D-AIDH,Airbus,A321-231,A321,4710,L2J,DLH,,,
3c6489,D-AIDI,Airbus,A321-231,A321,4753,L2J,DLH,,,
3c648a,D-AIDJ,Airbus,A321-231,A321,4792,L2J,DLH,,,
3c648b,D-AIDK,Airbus,A321-231,A321,4819,L2J,DLH,,,
3c648c,D-AIDL,Airbus,A321-231,A321,4881,L2J,DLH,,,
3c648d,D-AIDM,Airbus,A321-231,A321,4916,L2J,DLH,,,
3c648e,D-AIDN,Airbus,A321-231,A321,4976,L2J,DLH,,,
3c648f,D-AIDO,Airbus,A321-231,A321,4994,L2J,DLH,,,
3c6490,D-AIDP,Airbus,A321-231,A321,5049,L2J,DLH,,,
3c6491,D-AIDQ,Airbus,A321-231,A321,5028,L2J,DLH,,,
3c6494,D-AIDT,Airbus,A321-231,A321,5087,L2J,DLH,,,
3c6495,D-AIDU,Airbus,A321-231,A321,5186,L2J,DLH,,,
3c6496,D-AIDV,Airbus,A321-231,A321,5413,L2J,DLH,,,
3c6498,D-AIDX,Airbus,A321-231,A321,6451,L2J,DLH,,,
3c64a1,D-AIEA,Airbus,A321-271NX,A21N,8761,L2J,DLH,,,
3c64a2,D-AIEB,Airbus,A321-271NX,A21N,8783,L2J,DLH,,,
3c64a3,D-AIEC,Airbus,A321-271NX,A21N,8814,L2J,DLH,,,
3c64a4,D-AIED,Airbus,A321-271NX,A21N,8958,L2J,DLH,,,
3c64a5,D-AIEE,Airbus,A321-271NX,A21N,9046,L2J,DLH,,,
3c64a6,D-AIEF,Airbus,A321-271NX,A21N,10010,L2J,DLH,,,
3c64a7,D-AIEG,Airbus,A321-271NX,A21N,10059,L2J,DLH,,,2021-02-01
3c64c1,D-AIFA,Airbus,A340-313X,A343,352,L4J,DLH,,,
3c64c3,D-AIFC,Airbus,A340-313X,A343,379,L4J,DLH,,,
3c64c4,D-AIFD,Airbus,A340-313X,A343,390,L4J,DLH,,,
3c64c5,D-AIFE,Airbus,A340-313X,A343,434,L4J,DLH,,,
3c64c6,D-AIFF,Airbus,A340-313X,A343,447,L4J,DLH,,,
3c64ec,D-AIGL,Airbus,A340-313X,A343,135,L4J,DLH,,,
3c64ed,D-AIGM,Airbus,A340-313X,A343,158,L4J,DLH,,,
3c64ee,D-AIGN,Airbus,A340-313X,A343,213,L4J,DLH,,,
3c64ef,D-AIGO,Airbus,A340-313X,A343,233,L4J,DLH,,,
3c64f0,D-AIGP,Airbus,A340-313X,A343,252,L4J,DLH,,,
3c64f3,D-AIGS,Airbus,A340-313X,A343,297,L4J,DLH,,,
3c64f4,D-AIGT,Airbus,A340-313X,A343,304,L4J,DLH,,,
3c64f5,D-AIGU,Airbus,A340-313X,A343,321,L4J,DLH,,,
3c64f6,D-AIGV,Airbus,A340-313X,A343,325,L4J,DLH,,,
3c64f7,D-AIGW,Airbus,A340-313X,A343,327,L4J,DLH,,,
