icao_24bit_address,registration,manufacturer,model,aircraft_type,serial_number,description,operator,registered_at,registered_until,manufactured_at
a364c8,N318CN,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2108,H1T,USH,,,
a364d6,N318DB,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2031,H1T,,,,
a364dc,N318DH,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2163,H1T,,,2023-05-31,1970-01-01
a36508,N318FB,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2411,H1T,,,,
a36642,N318TR,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2189,H1T,,,2023-06-30,1970-01-01
a371bb,N32075,Aérospatiale,SA 316B Alouette III,ALO3,1888,H1T,,,,
a373f6,N321VV,Aérospatiale,SA 341F2 Gazelle,GAZL,1558,H1T,,,2023-06-30,
a3773c,N322RG,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2101,H1T,,,,
a39697,N330J,Aérospatiale,SA 330J Puma,PUMA,1647,H2T,,,,
a3969d,N330JF,Aérospatiale,SA 330J Puma,PUMA,1514,H2T,,,2022-05-31,
a396c5,N330KW,Aérospatiale,SA 330J Puma,PUMA,1418,H2T,,,,
a39d1b,N3319B,Aérospatiale,SA 319B Alouette III,ALO3,2030,H1T,,,2024-01-31,
a3a4f8,N334DB,Aérospatiale,SA 318C Alouette II Astazou,ALO2,2116,H1T,,,,
a3b048,N337EV,Aérospatiale,SA 330J Puma,PUMA,1549,H2T,,,2023-04-30,1978-01-01
a3b3ff,N338EV,Aérospatiale,SA 330J Puma,PUMA,1573,H2T,,,2023-04-30,1978-01-01
a3b7b6,N339EV,Aérospatiale,SA 330J Puma,PUMA,1285,H2T,,,2024-01-31,1974-01-01
a3beea,N340SM,Aérospatiale,SA 341G Gazelle,GAZL,1509,H1T,,,2023-12-31,1978-01-01
a3c116,N341AS,Aérospatiale,SA 341G Gazelle,GAZL,1042,H1T,,,2024-07-31,1972-01-01
a3c162,N341DT,Aérospatiale,SA 341G Gazelle,GAZL,1110,H1T,,,2022-02-28,1974-01-01
a3c19b,N341G,Aérospatiale,SA 341G Gazelle,GAZL,1056,H1T,,,,
a3c1a2,N341GG,Aérospatiale,SA 341G Gazelle,GAZL,1181,H1T,,,2022-01-31,1974-01-01
a3c1a6,N341GL,Aérospatiale,SA 341G Gazelle,GAZL,1413,H1T,,,,
a3c1ef,N341KJ,Aérospatiale,SA 341F2 Gazelle,GAZL,1483,H1T,,,2023-11-30,
a3c1ff,N341L,Aérospatiale,SA 341G Gazelle,GAZL,1263,H1T,,,2024-01-31,
a3c21f,N341MG,Aérospatiale,SA 341F2 Gazelle,GAZL,1482,H1T,,,2024-02-29,1976-01-01
a3c220,N341MH,Aérospatiale,SA 341F2 Gazelle,GAZL,1541,H1T,,,2024-03-31,1976-01-01
a3c280,N341RD,Aérospatiale,SA 341F2 Gazelle,GAZL,1501,H1T,,,2023-09-30,1976-01-01
a3c29d,N341SH,Aérospatiale,SA 341F2 Gazelle,GAZL,1594,H1T,,,2023-04-30,1977-01-01
a3c34f,N341ZL,Aérospatiale,SA 341G Gazelle,GAZL,1262,H1T,,,2022-03-31,1975-01-01
a3c532,N342ET,Aérospatiale,SA 342J Gazelle,GAZL,1058,H1T,,,2022-06-30,
a3c56a,N342GZ,Aérospatiale,SA 342M Gazelle,GAZL,4055,H1T,,,2022-07-31,
a3c584,N342J,Aérospatiale,SA 342J Gazelle,GAZL,1708,H1T,,,2022-08-31,1979-01-01
a3c5df,N342MR,Aérospatiale,SA 342M Gazelle,GAZL,3956,H1T,,,2023-12-31,1982-01-01
a3c641,N342RP,Aérospatiale,SA 342M Gazelle,GAZL,4123,H1T,,,2024-02-29,
a3c6b6,N342WF,Aérospatiale,SA 342J Gazelle,GAZL,1470,H1T,,,2022-03-31,1977-01-01
a43342,N37UP,Aérospatiale,SA 341G Gazelle,GAZL,1224,H1T,,,2022-06-30,1975-01-01
a4671d,N383GZ,Aérospatiale,SA 341F2 Gazelle,GAZL,1383,H1T,,,2024-07-31,1975-01-01
a4a9b9,N4UH,Aérospatiale,SA 319B Alouette III,ALO3,2279,H1T,,,2024-07-31,
a4c0ab,N405R,Aérospatiale,SA 330J Puma,PUMA,1475,H2T,,,2022-05-31,1977-01-01
a4f63d,N419GZ,Aérospatiale,SA 341F2 Gazelle,GAZL,1419,H1T,,,,
a59999,N46ZZ,Aérospatiale,SA 341G Gazelle,GAZL,1035,H1T,,,2022-09-30,1973-01-01
a62b38,N497MM,Aérospatiale,SA 341F2 Gazelle,GAZL,1384,H1T,,,2023-07-31,1975-01-01
a6341e,N49913,Aérospatiale,SA 318C Alouette II Astazou,ALO2,1091,H1T,,,,
a634dd,N4997J,Aérospatiale,SA 316B Alouette III,ALO3,1316,H1T,,,,
a64d33,N505HA,Aérospatiale,SA 341G Gazelle,GAZL,1022,H1T,,,2023-02-28,1972-01-01
a64d6c,N505KH,Aérospatiale,SA 341G Gazelle,GAZL,1239,H1T,,,2023-02-28,1975-01-01
a64dbb,N505NM,Aérospatiale,SA 341G Gazelle,GAZL,1408,H1T,,,2023-08-31,1977-01-01
a67dca,N5170B,Aérospatiale,SA 319B Alouette III,ALO3,2206,H1T,,,,
a6e776,N544GZ,Aérospatiale,SA 341F2 Gazelle,GAZL,1544,H1T,,,2022-05-31,1976-01-01
a70882,N552T,Aérospatiale,SA 341G Gazelle,GAZL,1246,H1T,,,,
